Categoria,Tipu,Producte,Imatge,Alergens
Congelados,Precocinados rebozados,pechuga super crispy estilo kentucky,00118928501701____2__600x600.jpg,"['apio', 'trigo']"
Congelados,Precocinados rebozados,flamenquín jamón york y queso 4 unidades,00118931301933____1__600x600.jpg,"['leche', 'soja', 'trigo']"
Congelados,Precocinados rebozados,crunchy american style 100% pechuga de pollo con salsa barbacoa,00118928501578____1__600x600.jpg,"['leche', 'soja', 'mostaza', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,tenders american style 100% pechuga de pollo sabor barbacoa y miel,00118928501602____1__600x600.jpg,"['metabisulfito', 'sulfitos', 'leche', 'apio', 'soja', 'huevo', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,tenders american style 100% pechuga de pollo sabor cajún,00118928501594____1__600x600.jpg,"['gluten', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,Peskitos merluza empanada 10 unidades,00118949300265____3__600x600.jpg,"['Puede contener trazas de leche', 'Merluza', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,Surfers merluza rebozada 12 unidades,00118949300067____2__600x600.jpg,"['Merluza', 'Puede contener trazas de leche y huevo', 'trigo']"
Congelados,Precocinados rebozados,filetes de merluza rebozados al huevo 4 unidades,00118949300588____3__600x600.jpg,"['Puede contener trazas de leche', 'Merluza', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,filetes de merluza empanados 4 unidades,00118949300638____1__600x600.jpg,"['Puede contener  trazas de leche', 'Merluza', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,Chanquitos enharinados sin gluten y sin lactosa,0201149300459000g01011.jpg,"['crustáceos', 'moluscos', 'soja', 'huevo', 'pescado']"
Congelados,Precocinados rebozados,palitos rebozados de merluza,00118949300422____1__600x600.jpg,"['Merluza', 'Puede contener trazas de leche y moluscos', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,varitas de merluza empanada 10 unidades,00118949300026____3__600x600.jpg,"['crustáceos', 'moluscos', 'Merluza', 'huevo', 'leche', 'trigo']"
Congelados,Precocinados rebozados,varitas de merluza rebozadas con queso 10 unidades,00118949300133____1__600x600.jpg,"['lácteos', 'queso', 'lactosuero', 'Merluza', 'huevo', 'leche', 'trigo']"
Congelados,Precocinados rebozados,lomos a la romana de merluza rebozada 5 unidades,00118949300109____1__600x600.jpg,"['Merluza', 'trigo', 'huevo', 'Puede contener trazas de  leche']"
Congelados,Precocinados rebozados,varitas de merluza empanada Popcorn al horno sin gluten 10 unidades,00118949300398____1__600x600.jpg,"['Merluza', 'Puede contener trazas de leche y huevo']"
Congelados,Precocinados rebozados,delicias de merluza rebozadas 12 unidades,0118949300075000g01011.jpg,"['Merluza', 'trigo', 'Puede contener  trazas de huevo']"
Congelados,Precocinados rebozados,Crocante de merluza con tomate y orégano 2 raciones sin gluten,00118949300596____1__600x600.jpg,"['Merluza', 'Puede contener trazas de huevo y leche']"
Congelados,Precocinados rebozados,mini burguers de merluza empanada sabor bacon 12 unidades aprox sin gluten,00118949300604____3__600x600.jpg,"['Merluza', 'Puede contener trazas de leche y huevo']"
Congelados,Precocinados rebozados,bocados crujientes de merluza sabores teriyaki  marrakech y mexicano 18 unidades,00118949300661____1__600x600.jpg,"['crustáceos', 'moluscos', 'Merluza', 'soja', 'huevo', 'leche', 'trigo']"
Congelados,Precocinados rebozados,piruletas con crujiente de maiz rellenas de doble langostino al horno 10 unidades,00118949300653____1__600x600.jpg,"['Langostino', 'moluscos', 'sulfitos', 'leche', 'huevo', 'pescado', 'gluten']"
Congelados,Precocinados rebozados,muslitos de mar sin gluten y sin lactosa,00118940700240____1__600x600.jpg,"['crustáceos', 'moluscos', 'soja', 'huevo', 'pescado']"
Congelados,Precocinados rebozados,bacalao rebozado 100% filete 4 piezas,0118949300554000g01011.jpg,"['bacalao', 'nata', 'mostaza', 'leche', 'trigo']"
Congelados,Precocinados rebozados,muslitos de mar sabor cangrejo,00118940700026____1__600x600.jpg,"['soja', 'huevo', 'pescado', 'gluten', 'trigo', 'cangrejo']"
Congelados,Precocinados rebozados,MEJILLON TIGRE,00118946900596____1__600x600.jpg,"['pan rallado', 'Leche', 'merluza', 'mejillón', 'molusco', 'soja', 'pescado', 'gluten', 'leche', 'trigo']"
Congelados,Precocinados rebozados,mini croquetas de jamón serrano,00118924700067____2__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,Sabrosisímas croquetas de jamón serrano,00118924701271____1__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,Sabrosísimas croquetas de pollo,00118924701289____1__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de cazuela de bacalao,00118924700059____2__600x600.jpg,"['crustáceos', 'moluscos', 'bacalao', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de cocido casero con jamón serrano,00118924700034____2__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de estofado de pollo,00118924700042____2__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de jamón ibérico,00118924700414____2__600x600.jpg,"['crustáceos', 'moluscos', 'pescado', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de bacalao,00118924701628____1__600x600.jpg,"['bacalao', 'trigo', 'huevo', 'Leche']"
Congelados,Precocinados rebozados,croquetas de cocido,00118924701602____1__600x600.jpg,"['trigo', 'sulfitos', 'Leche', 'huevo']"
Congelados,Precocinados rebozados,croquetas de jamón ibérico,00118924701610____1__600x600.jpg,"['trigo', 'huevo', 'Leche']"
Congelados,Precocinados rebozados,croquetas de pollo,00118924701594____1__600x600.jpg,"['trigo', 'huevo', 'Leche']"
Congelados,Precocinados rebozados,croquetas jamón serrano,00118924701586____1__600x600.jpg,"['trigo', 'huevo', 'Leche']"
Congelados,Precocinados rebozados,croquetas de bacalao y cebolla caramelizada sin gluten,00118924701107____1__600x600.jpg,"['leche', 'pescado', 'bacacalo']"
Congelados,Precocinados rebozados,croquetas de boletus y escamas de patata sin gluten,00118924701081____1__600x600.jpg,['leche']
Congelados,Precocinados rebozados,croquetas de jamón ibérico y pan crujiente sin gluten,00118924701065____2__600x600.jpg,['leche']
Congelados,Precocinados rebozados,croquetas de parmesano y stracciatella de tomate sin gluten,00118924701073____1__600x600.jpg,"['leche', 'huevo']"
Congelados,Precocinados rebozados,delicias de boletus artesanas,0118924700398000g01011.jpg,"['pan rallado', 'soja', 'trigo', 'Leche']"
Congelados,Precocinados rebozados,bolitas de bacalao y pimientos del piquillo artesanas,0118924700695000g01011.jpg,"['pan rallado', 'Leche', 'merluza', 'bacalado', 'soja', 'trigo']"
Congelados,Precocinados rebozados,croquetas de jamón artesanas,0118924700380000g01011.jpg,"['pan rallado', 'Leche', 'soja', 'gluten', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de cocido artesanas,0118924700430000g01011.jpg,"['pan rallado', 'vino', 'sulfitos', 'Leche', 'soja', 'gluten', 'leche', 'trigo', 'harina']"
Congelados,Precocinados rebozados,croquetas de jamón sin gluten,0118924700539000g01011.jpg,"['pan rallado', 'leche', 'sulfito', 'Leche']"
Congelados,Precocinados rebozados,croquetas ecológicas de espinaca y queso gouda,00118924701255____1__600x600.jpg,"['crustáceos', 'queso', 'moluscos', 'Leche', 'sulfitos', 'soja', 'apio', 'huevo', 'pescado', 'gluten', 'mostaza', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas ecológicas de jamón,00118924701222____1__600x600.jpg,"['crustáceos', 'moluscos', 'Leche', 'sulfitos', 'leche', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,croquetas ecológicas de pollo,00118924701230____1__600x600.jpg,"['crustáceos', 'moluscos', 'Leche', 'sulfitos', 'leche', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,croquetas ecológicas de puerro,00118924701263____1__600x600.jpg,"['crustáceos', 'moluscos', 'Leche', 'sulfitos', 'leche', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,croquetas ecológicas de setas shiitake,00118924701248____1__600x600.jpg,"['crustáceos', 'moluscos', 'Leche', 'sulfitos', 'leche', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,Surtido Mini de croquetas y bolitas sabores jamón mejillón y bacalao,0118924700703000g01011.jpg,"['pan rallado', 'queso', 'bacalao', 'merluza', 'mejillón', 'molusco', 'soja', 'pescado', 'gluten', 'leche', 'trigo']"
Congelados,Precocinados rebozados,receta maestra croquetas de jamón ibérico.,00118924700810____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'trazas de alérgenos', 'soja', 'apio', 'huevo', 'pescado', 'gluten', 'mostaza', 'leche', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,croquetas de jamón serrano sin gluten,00118924701214____1__600x600.jpg,"['huevo, soja, pescado, crustáceos, moluscos, frutos de cáscara', 'lactosa', 'apio', 'mostaza', 'lácteo', 'leche']"
Congelados,Precocinados rebozados,croquetas de pollo sin gluten 10 unidades aprox,00118924701305____1__600x600.jpg,"['soja, huevo, pescado, crustáceos, moluscos, frutos de cáscara y mostaza', 'lactosa', 'apio', 'lácteo', 'leche']"
Congelados,Precocinados rebozados,croquetas de setas,00118924700786____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'lactosa', 'trazas de alérgenos', 'soja', 'apio', 'huevo', 'pescado', 'gluten', 'mostaza', 'lácteo', 'leche', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,croquetas de cocido,00118924700794____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'trazas de alérgenos', 'apio', 'soja', 'huevo', 'pescado', 'gluten', 'mostaza', 'leche', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,croquetas de bacalao,00201124700483____1__600x600.jpg,"['leche y sus derivados', 'Leche', 'mantequilla', 'bacalao', 'huevo', 'pescado', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,croquetas de carne,0201124700772000g01011.jpg,"['leche y sus derivados', 'Leche', 'mantequilla', 'huevo', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,croquetas de queso D.O. Picón Bejes - Tresviso,0201124700764000g01011.jpg,"['queso', 'leche y sus derivados', 'Leche', 'mantequilla', 'huevo', 'gluten', 'leche', 'trigo']"
Congelados,Precocinados rebozados,croquetas de jamón ibérico,00201124700475____1__600x600.jpg,"['leche y sus derivados', 'Leche', 'mantequilla', 'huevo', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,delicias de jamón y queso 6 unidades,00118928500109____2__600x600.jpg,"['queso', 'lactosa', 'huevo', 'leche', 'trigo']"
Congelados,Precocinados rebozados,Sonrisas  de mozzarella y jamón 4 unidades,00118928501685____2__600x600.jpg,"['leche', 'queso', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,empanadillas de atún 10 unidades,00118925200372____2__600x600.jpg,"['trigo', 'huevo', 'atún']"
Congelados,Precocinados rebozados,empanadillas de carne 10 unidades,00118925200471____3__600x600.jpg,"['trigo', 'huevo', 'cebada']"
Congelados,Precocinados rebozados,empanadillas de pollo con champiñón y bacón 10 unidades,00118925200489____3__600x600.jpg,"['trigo', 'huevo', 'nata']"
Congelados,Precocinados rebozados,mini empanadillas de atún 30 unidades,00118925200034____2__600x600.jpg,"['trigo', 'huevo', 'atún']"
Congelados,Precocinados rebozados,mini crepes jamón y queso 6 unidades,00118931301354____3__600x600.jpg,"['leche', 'queso', 'trigo', 'huevo']"
Congelados,Precocinados rebozados,miniempanadillas de atún,00118925200448____1__600x600.jpg,"['trigo', 'huevo', 'atún']"
Congelados,Precocinados rebozados,empanadillas de atún,00118925200430____2__600x600.jpg,"['trigo', 'huevo', 'atún']"
Congelados,Precocinados rebozados,pimiento jalapeño relleno de queso crema,0118959601297000g01011.jpg,"['metabisulfito', 'lácticos', 'Leche', 'sulfitos', 'cereales', 'nata', 'huevo', 'Queso', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,fingers de mozzarella,0118959601271000g01011.jpg,"['metabisulfito', 'lácteos', 'Leche', 'sulfitos', 'cereales', 'huevo', 'Queso', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,mini empanadillas de atún,00118925200422____1__600x600.jpg,"['atún', 'huevo', 'pescado', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,crunchy american style de queso gouda con mermelada de albaricoque,00118931301925____1__600x600.jpg,"['huevo', 'gluten', 'Queso', 'leche', 'trigo']"
Congelados,Precocinados rebozados,tequeños deditos de jamón y queso 4 unidades,0118959601172000g01011.jpg,"['queso', 'mantequilla', 'láctea', 'leche', 'lactosa', 'soja', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,tequeños deditos de queso elaboración artesana 4 unidades,0118959601164000g01011.jpg,"['queso', 'mantequilla', 'leche', 'lactosa', 'Queso', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,caprichos de calamar a la romana,00118948800224____4__600x600.jpg,"['trigo', 'molusco', 'Puede contener trazas de pescado, huevo y leche']"
Congelados,Precocinados rebozados,anillos a la romana rebozados con huevo sin gluten,00118948800257____7__600x600.jpg,"['crustáceos', 'molusco', 'huevo', 'pescado', 'leche']"
Congelados,Precocinados rebozados,rabas de calamar rebozadas en harina,00118948800083____3__600x600.jpg,"['crustáceos', 'molusco', 'leche', 'huevo', 'pescado', 'gluten', 'trigo']"
Congelados,Precocinados rebozados,chopirones rebozados al huevo,00118948800232____2__600x600.jpg,"['Puede contener trazas de leche', 'trigo', 'molusco', 'huevo']"
Congelados,Precocinados rebozados,rabas de calamar empanadas,00118948800158____1__600x600.jpg,"['trigo', 'molusco', 'sulfitos', 'Potón']"
Congelados,Precocinados rebozados,tempura de verduras berenjena calabacín pimiento rojo y zanahoria,00118926600224____2__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'leche', 'trazas de alérgenos', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,rollitos primavera 4 unidades,00118959601461____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'leche', 'trazas de alérgenos', 'apio', 'soja', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,rollitos vegetales 4 unidades,00118959601479____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'leche', 'trazas de alérgenos', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'gluten', 'trigo', 'frutos de cáscara']"
Congelados,Precocinados rebozados,aros de cebolla,00118926600018____3__600x600.jpg,['harina de trigo']
Congelados,Salteados congelados,tradicionales pisto con tomate 2 raciones,00118958300560____2__600x600.jpg,[]
Congelados,Salteados congelados,guisantes con jamón listo en 5 minutos 2 raciones,00118958400287____2__600x600.jpg,[]
Congelados,Salteados congelados,espinacas a la crema tradicionales para microondas y sartén 2 raciones,00118958300644____2__600x600.jpg,"['lactosa', 'leche', 'láctea', 'nata']"
Congelados,Salteados congelados,tradicionales espinacas al ajillo 2 raciones,00118958300214____2__600x600.jpg,[]
Congelados,Salteados congelados,guarniciones de setas con ajo y perejil 2 raciones,00118958300487____2__600x600.jpg,[]
Congelados,Salteados congelados,tradicionales espinacas con pasas y piñones 2 raciones,00118958300578____2__600x600.jpg,[]
Congelados,Salteados congelados,menestra tradicional 2 raciones,00118958300495____2__600x600.jpg,[]
Congelados,Salteados congelados,tradicionales habitas con jamón,00118958400345____2__600x600.jpg,[]
Congelados,Salteados congelados,parrillada de calabacín 2 raciones,00118958300628____2__600x600.jpg,[]
Congelados,Salteados congelados,"Super Veggie con calabacín, bulgur y garbanzos",00118958300768____2__600x600.jpg,[]
Congelados,Salteados congelados,"Super Veggie con brócoli, trigo sarraceno y alubias",00118958300776____2__600x600.jpg,"['trigo', 'mostaza']"
Congelados,Salteados congelados,arroz integral con verduras y pollo plato único 1 ración,00118958200505____6__600x600.jpg,[]
Congelados,Salteados congelados,pasta con verduras y pavo plato único 1 ración,00118958500185____1__600x600.jpg,"['leche', 'trigo']"
Congelados,Salteados congelados,preparado para revuelto tradicional con setas 2 raciones,00118958300479____1__600x600.jpg,['gamba']
Congelados,Salteados congelados,paella de marisco,0118958200125000g01011.jpg,"['crustáceos', 'calamar', 'pescado', 'gamba', 'pota']"
Congelados,Salteados congelados,pasta oriental con gambas,00118959600166____1__600x600.jpg,"['crustáceos', 'sésamo', 'soja', 'huevo', 'pescado', 'gamba', 'trigo']"
Congelados,Salteados congelados,salteado campestre,00118958300339____6__600x600.jpg,[]
Congelados,Salteados congelados,salteado de patata con ternera y bacon,00118958400428____2__600x600.jpg,['soja']
Congelados,Salteados congelados,arroz negro con tinta y calamar,00118958200463____2__600x600.jpg,"['crustáceos', 'calamar', 'molusco', 'sepia', 'crustáceo', 'pescado', 'gamba', 'trigo']"
Congelados,Salteados congelados,espinacas con gambas,0201158300325000g01011.jpg,['gamba']
Congelados,Salteados congelados,arroz 3 delicias tradicional,00118958200067____6__600x600.jpg,"['lactosa', 'crustáceo', 'huevo', 'gamba', 'trigo']"
Congelados,Salteados congelados,arroz 3 delicias con marisco,00118958200091____6__600x600.jpg,"['lactosa', 'crustáceo', 'huevo', 'pescado', 'gamba', 'trigo']"
Congelados,Salteados congelados,salteado tradicional de verduras,00118958300347____2__600x600.jpg,[]
Congelados,Salteados congelados,patata con jamón y queso,0118958400410000g01011.jpg,"['mantequilla', 'leche', 'queso']"
Congelados,Salteados congelados,noodles con verduras y pollo plato único 1 ración,00118958500193____1__600x600.jpg,"['soja', 'trigo']"
Congelados,Salteados congelados,arroz tres delicias tradicional,00118958200562____2__600x600.jpg,"['gamba', 'huevo']"
Congelados,Salteados congelados,arroz tres delicias con pollo,00118958200547____2__600x600.jpg,['huevo']
Congelados,Salteados congelados,arroz tres delicias con marisco,00118958200554____2__600x600.jpg,"['soja', 'crustáceo', 'huevo', 'pescado', 'gamba']"
Congelados,Salteados congelados,revuelto de gambas ajetes y esparragos trigueros,00118958400477____1__600x600.jpg,['Gamba']
Congelados,Salteados congelados,salteado de verduras asadas,00118958300701____1__600x600.jpg,[]
Congelados,Salteados congelados,salteado tradicional de verduras,00118958300719____1__600x600.jpg,[]
Congelados,Salteados congelados,relleno de verduras y pollo para fajitas incluye bolsita sazonador,00118958400485____10__600x600.jpg,"['lácteo', 'soja']"
Congelados,Salteados congelados,relleno para fajitas pollo y verduras asadas,00118958400378____1__600x600.jpg,"['Puede contener trazas de frutos de cáscara, leche, huevos, pescado, crustáceos, soja, gluten, apio, sulfitos y moluscos']"
Congelados,Salteados congelados,relleno para burritos carne y verduras,00118958400386____3__600x600.jpg,"['Puede contener trazas de frutos de cáscara, leche, huevos, pescado, crustáceos, soja, gluten, apio, sulfitos y moluscos.']"
Congelados,Salteados congelados,salteado de quinoa y kale con 30% de pavo sin gluten,00118958300750____2__600x600.jpg,"['leche', 'soja', 'mostaza']"
Congelados,"Verduras, hortalizas y frutas",alcachofas troceadas,00118915300042____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Summum corazones de alcachofas congeladas,00118915300034____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",ensaladilla,00118920900075____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",ensaladilla,00118920900117____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Ensaladilla,00118920900109____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",espinacas en hojas miniporciones,00118919100091____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",espinacas cortadas,00118919100109____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",espinacas en hojas,00118919100158____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Guisantes finos al vapor listos en 3 minutos,00118926600422____2__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",guisantes finos,00118916700083____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",guisantes finos,00118916700232____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",habas baby,00118921400034____2__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",judía entera extrafina,00118917200125____2__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",judias verdes planas,00118917200208____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",judías verdes planas,00118917200091____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",judías verdes redondas troceadas,00201117200152____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",menestra de verduras,00118918600158____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",menestra especial,00118918600141____2__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",menestra de verduras de la huerta,00118918600075____1__600x600.jpg,['sulfitos']
Congelados,"Verduras, hortalizas y frutas",menestra de verduras,00201118600103____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Tradition patatas congeladas,00118944500026____3__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Golden Long patatas congeladas larga y fina,00118944500034____3__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Forno Country patatas corte rústico,00118944500471____3__600x600.jpg,['harina de trigo']
Congelados,"Verduras, hortalizas y frutas",Forno Julienne patatas corte fino,00118944500158____4__600x600.jpg,['harina de trigo']
Congelados,"Verduras, hortalizas y frutas",patatas Frit'Up para microondas,00118944500455____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",patatas bravas caseras,00118944500133____3__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",Mediterranean Potatoes gajos de patatas con piela  las finas hierbas,00118944500513____1__600x600.jpg,['harina de trigo']
Congelados,"Verduras, hortalizas y frutas",patatas corte fino,00118944500539____7__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",patatas corte tradicional,00118944500521____9__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",preparado para tortilla de patata con cebolla,0118944500372000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",patatas bravas para microondas salsa incluida,00118944500463____1__600x600.jpg,"['crustáceos', 'sésamo', 'moluscos', 'lactosa', 'trazas de alérgenos', 'soja', 'apio', 'huevo', 'pescado', 'mostaza', 'lácteo', 'leche', 'frutos de cáscara']"
Congelados,"Verduras, hortalizas y frutas",calabacín en dados,00118922800794____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",verduras para crema y puré,0118922800745000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",verduras para wok,00118958300651____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",coliflor,00118922800620____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",grelos hojas 2 porciones,0118922800406000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",acelgas en hojas 4 porciones,00118922800604____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",pochas,00118922800216____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",verdura para paella,0118922800521000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",espárrago verde entero,00118922800687____6__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",coles de Bruselas,00118922800539____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",zanahoria baby,00118922800224____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",selección de setas enteras,00118922800455____1__600x600.jpg,['sulfitos']
Congelados,"Verduras, hortalizas y frutas",maíz superdulce,00118943100034____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",cebolla troceada congelada 100% natural,0118922800489000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",verduras para sofrito 100% natural,0118922800497000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",garrofón,0118922800513000g01011.jpg,[]
Congelados,"Verduras, hortalizas y frutas",ajo troceado congelado 100% natural,00118922800471____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",perejil troceado 100% natural,00118922800505____1__600x600.jpg,[]
Congelados,"Verduras, hortalizas y frutas",garbanzo selecto,00118922800166____2__600x600.jpg,[]
